Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,50,10,0.98775319942368,0.8911222780569514,0.790749224176149,0.3410833336270412,0.31970770836767215,0.4875,0.6514076576576576,0.7284768211920529,0.38613861386138615,0.900497512437811,0.6610169491525424,0.7448559670781894,0.6433180631495985,"[0.7448559670781894, 0.6610169491525424]","[0.900497512437811, 0.38613861386138615]","[0.8153153153153153, 0.4875]","[0.900497512437811, 0.38613861386138615]"
KNN,1,1,0.8826313759093811,0.6590909090909091,0.7689043209876543,0.3893934330800618,0.3855337078651685,0.5394736842105263,0.6916118421052632,0.7666666666666667,0.4880952380952381,0.875,0.6029411764705882,0.8146551724137931,0.6815476190476191,"[0.8146551724137931, 0.6029411764705882]","[0.875, 0.4880952380952381]","[0.84375, 0.5394736842105263]","[0.875, 0.4880952380952381]"
KNN,2,1,0.8929271708683473,0.6978998384491115,0.734414513468939,0.3999547793731535,0.39973232210573273,0.5662650602409639,0.6997991967871486,0.7591973244147158,0.5529411764705883,0.8411214953271028,0.5802469135802469,0.8256880733944955,0.6970313358988456,"[0.8256880733944955, 0.5802469135802469]","[0.8411214953271028, 0.5529411764705883]","[0.8333333333333334, 0.5662650602409639]","[0.8411214953271028, 0.5529411764705883]"
KNN,3,1,0.8999605495617571,0.6943521594684385,0.6926677489177488,0.3503841129945758,0.3295321457190409,0.4748201438848921,0.6575413629708924,0.7550335570469798,0.375,0.9142857142857143,0.6470588235294118,0.7773279352226721,0.6446428571428571,"[0.7773279352226721, 0.6470588235294118]","[0.9142857142857143, 0.375]","[0.8402625820568927, 0.4748201438848921]","[0.9142857142857143, 0.375]"
KNN,4,1,0.8844217654371012,0.6567656765676567,0.801874595992243,0.46020229338042495,0.4600593730424599,0.6060606060606061,0.7299965951651345,0.7868852459016393,0.5952380952380952,0.8597285067873304,0.6172839506172839,0.8482142857142857,0.7274833010127129,"[0.8482142857142857, 0.6172839506172839]","[0.8597285067873304, 0.5952380952380952]","[0.8539325842696629, 0.6060606060606061]","[0.8597285067873304, 0.5952380952380952]"
KNN,5,1,0.8773522569746015,0.6430976430976431,0.7709167779261237,0.3798757710938746,0.37920210033673873,0.546583850931677,0.689383879488827,0.7550335570469798,0.5238095238095238,0.8457943925233645,0.5714285714285714,0.8190045248868778,0.6848019581664442,"[0.8190045248868778, 0.5714285714285714]","[0.8457943925233645, 0.5238095238095238]","[0.832183908045977, 0.546583850931677]","[0.8457943925233645, 0.5238095238095238]"
KNN,6,2,0.8913274262598789,0.6776859504132231,0.7600300642753473,0.3448504791162453,0.3376121076233184,0.5063291139240507,0.6661109855334539,0.7425742574257426,0.43956043956043955,0.8726415094339622,0.5970149253731343,0.7838983050847458,0.6561009744972008,"[0.7838983050847458, 0.5970149253731343]","[0.8726415094339622, 0.43956043956043955]","[0.8258928571428571, 0.5063291139240507]","[0.8726415094339622, 0.43956043956043955]"
KNN,7,2,0.8944253531882398,0.6722972972972973,0.7390828556539865,0.3800709889926655,0.36856875584658555,0.5341614906832298,0.6804756645102061,0.7474747474747475,0.45263157894736844,0.8861386138613861,0.6515151515151515,0.7748917748917749,0.6693850964043773,"[0.7748917748917749, 0.6515151515151515]","[0.8861386138613861, 0.45263157894736844]","[0.8267898383371824, 0.5341614906832298]","[0.8861386138613861, 0.45263157894736844]"
KNN,8,2,0.892810366353576,0.6825396825396826,0.7348400089505482,0.33682072190138557,0.3362068965517241,0.5095541401273885,0.667869620853762,0.7433333333333333,0.4878048780487805,0.8394495412844036,0.5333333333333333,0.8133333333333334,0.663627209666592,"[0.8133333333333334, 0.5333333333333333]","[0.8394495412844036, 0.4878048780487805]","[0.8261851015801355, 0.5095541401273885]","[0.8394495412844036, 0.4878048780487805]"
KNN,9,2,0.8852614645793566,0.6612111292962357,0.7182092672163511,0.38385745912303093,0.38261079143192833,0.5369127516778524,0.6909282859512857,0.7676767676767676,0.5063291139240507,0.8623853211009175,0.5714285714285714,0.8281938325991189,0.6843572175124841,"[0.8281938325991189, 0.5714285714285714]","[0.8623853211009175, 0.5063291139240507]","[0.8449438202247191, 0.5369127516778524]","[0.8623853211009175, 0.5063291139240507]"
KNN,10,2,0.8779708425156806,0.6560509554140127,0.8154700854700854,0.4573723432048563,0.4546436285097193,0.5833333333333334,0.7267316017316017,0.801980198019802,0.5384615384615384,0.8933333333333333,0.6363636363636364,0.8481012658227848,0.7158974358974359,"[0.8481012658227848, 0.6363636363636364]","[0.8933333333333333, 0.5384615384615384]","[0.8701298701298701, 0.5833333333333334]","[0.8933333333333333, 0.5384615384615384]"
KNN,11,3,0.8914386317907445,0.6793048973143759,0.7560538116591928,0.41983932229168935,0.41956296792257586,0.5616438356164384,0.7097108066971081,0.785234899328859,0.5466666666666666,0.8654708520179372,0.5774647887323944,0.8502202643171806,0.7060687593423018,"[0.8502202643171806, 0.5774647887323944]","[0.8654708520179372, 0.5466666666666666]","[0.8577777777777778, 0.5616438356164384]","[0.8654708520179372, 0.5466666666666666]"
KNN,12,3,0.8841693387523912,0.6533996683250415,0.7926706827309237,0.3941880737474158,0.3907149818375122,0.543046357615894,0.6943419707542557,0.7692307692307693,0.4939759036144578,0.875,0.6029411764705882,0.8181818181818182,0.6844879518072289,"[0.8181818181818182, 0.6029411764705882]","[0.875, 0.4939759036144578]","[0.8456375838926175, 0.543046357615894]","[0.875, 0.4939759036144578]"
KNN,13,3,0.8898271604938273,0.6494845360824743,0.7194554455445544,0.30122980293829177,0.292332353726957,0.4883720930232558,0.641860465116279,0.707641196013289,0.4158415841584158,0.855,0.5915492957746479,0.7434782608695653,0.6354207920792079,"[0.7434782608695653, 0.5915492957746479]","[0.855, 0.4158415841584158]","[0.7953488372093023, 0.4883720930232558]","[0.855, 0.4158415841584158]"
KNN,14,3,0.8911264059090146,0.6719745222929936,0.7162797619047618,0.3617182810154907,0.36045754673114483,0.5106382978723404,0.6798268075794962,0.7692307692307693,0.48,0.8660714285714286,0.5454545454545454,0.8326180257510729,0.6730357142857143,"[0.8326180257510729, 0.5454545454545454]","[0.8660714285714286, 0.48]","[0.849015317286652, 0.5106382978723404]","[0.8660714285714286, 0.48]"
KNN,15,3,0.885696740932966,0.6688102893890675,0.7121863985071533,0.24793456688098478,0.2332725239804626,0.4027777777777778,0.6083152958152958,0.7161716171617162,0.31868131868131866,0.8867924528301887,0.5471698113207547,0.752,0.6027368857557537,"[0.752, 0.5471698113207547]","[0.8867924528301887, 0.31868131868131866]","[0.8138528138528138, 0.4027777777777778]","[0.8867924528301887, 0.31868131868131866]"
KNN,16,4,0.8912672615682791,0.6814580031695721,0.7530998413351355,0.3831654493815019,0.38278201356786934,0.5369127516778524,0.6912751677852349,0.7684563758389261,0.5194805194805194,0.8552036199095022,0.5555555555555556,0.8362831858407079,0.6873420696950108,"[0.8362831858407079, 0.5555555555555556]","[0.8552036199095022, 0.5194805194805194]","[0.8456375838926175, 0.5369127516778524]","[0.8552036199095022, 0.5194805194805194]"
KNN,17,4,0.8820134576452876,0.656957928802589,0.8023864638447972,0.4425892572713271,0.4382022471910112,0.5789473684210527,0.7180451127819549,0.7866666666666666,0.5238095238095238,0.8888888888888888,0.6470588235294118,0.8275862068965517,0.7063492063492063,"[0.8275862068965517, 0.6470588235294118]","[0.8888888888888888, 0.5238095238095238]","[0.8571428571428571, 0.5789473684210527]","[0.8888888888888888, 0.5238095238095238]"
KNN,18,4,0.8907026605593997,0.6745362563237775,0.7429591941617842,0.331748724722995,0.324457621013549,0.5030674846625767,0.6592786170465503,0.7308970099667774,0.43617021276595747,0.8647342995169082,0.5942028985507246,0.771551724137931,0.6504522561414328,"[0.771551724137931, 0.5942028985507246]","[0.8647342995169082, 0.43617021276595747]","[0.8154897494305239, 0.5030674846625767]","[0.8647342995169082, 0.43617021276595747]"
KNN,19,4,0.8870471713949974,0.6915887850467289,0.7547916666666667,0.2749533960605869,0.2728737011653981,0.43795620437956206,0.6354640024067008,0.7424749163879598,0.4,0.8571428571428571,0.4838709677419355,0.810126582278481,0.6285714285714286,"[0.810126582278481, 0.4838709677419355]","[0.8571428571428571, 0.4]","[0.8329718004338394, 0.43795620437956206]","[0.8571428571428571, 0.4]"
KNN,20,4,0.8819857561793046,0.6472602739726028,0.7296720061022121,0.28469586960001025,0.2626010115690949,0.4246575342465753,0.6206257103547287,0.7218543046357616,0.3263157894736842,0.9033816425120773,0.6078431372549019,0.7450199203187251,0.6148487159928808,"[0.7450199203187251, 0.6078431372549019]","[0.9033816425120773, 0.3263157894736842]","[0.8165938864628821, 0.4246575342465753]","[0.9033816425120773, 0.3263157894736842]"
KNN,21,5,0.8968174347736766,0.697452229299363,0.7413398692810458,0.33360714616140863,0.32070753278438535,0.4714285714285714,0.6556277056277056,0.7541528239202658,0.38823529411764707,0.8981481481481481,0.6,0.7886178861788617,0.6431917211328976,"[0.7886178861788617, 0.6]","[0.8981481481481481, 0.38823529411764707]","[0.8398268398268398, 0.4714285714285714]","[0.8981481481481481, 0.38823529411764707]"
KNN,22,5,0.8850860093704046,0.6806451612903226,0.7485487404162103,0.35075440194973456,0.3499322493224932,0.5189873417721519,0.6746722423146474,0.7491749174917491,0.4939759036144578,0.8454545454545455,0.5466666666666666,0.8157894736842105,0.6697152245345016,"[0.8157894736842105, 0.5466666666666666]","[0.8454545454545455, 0.4939759036144578]","[0.8303571428571429, 0.5189873417721519]","[0.8454545454545455, 0.4939759036144578]"
KNN,23,5,0.8844160670247627,0.6587837837837838,0.7819700460829493,0.41387835929296074,0.41223388305847075,0.56,0.7056756756756757,0.7777777777777778,0.525,0.8709677419354839,0.6,0.8325991189427313,0.697983870967742,"[0.8325991189427313, 0.6]","[0.8709677419354839, 0.525]","[0.8513513513513513, 0.56]","[0.8709677419354839, 0.525]"
KNN,24,5,0.8921418280719731,0.6655683690280065,0.7559230274442539,0.4259668741711039,0.4241682430176922,0.5818181818181818,0.7115987460815048,0.77,0.5454545454545454,0.8632075471698113,0.6233766233766234,0.820627802690583,0.7043310463121784,"[0.820627802690583, 0.6233766233766234]","[0.8632075471698113, 0.5454545454545454]","[0.8413793103448276, 0.5818181818181818]","[0.8632075471698113, 0.5454545454545454]"
KNN,25,5,0.8821996284062759,0.637137989778535,0.7668806848582129,0.36624162663021975,0.3582202111613877,0.5194805194805194,0.6764069264069263,0.7525083612040134,0.449438202247191,0.8809523809523809,0.6153846153846154,0.7905982905982906,0.665195291599786,"[0.7905982905982906, 0.6153846153846154]","[0.8809523809523809, 0.449438202247191]","[0.8333333333333334, 0.5194805194805194]","[0.8809523809523809, 0.449438202247191]"
KNN,26,6,0.8952180669571974,0.6784565916398714,0.7336981566820275,0.36967748691620334,0.3691663224969025,0.5324675324675324,0.6844155844155844,0.7575757575757576,0.5125,0.847926267281106,0.5540540540540541,0.8251121076233184,0.680213133640553,"[0.8251121076233184, 0.5540540540540541]","[0.847926267281106, 0.5125]","[0.8363636363636363, 0.5324675324675324]","[0.847926267281106, 0.5125]"
KNN,27,6,0.8997611992802154,0.7015873015873015,0.6965907784293435,0.30543250470351363,0.30158091761284533,0.460431654676259,0.649222306819771,0.7508305647840532,0.41025641025641024,0.8699551569506726,0.5245901639344263,0.8083333333333333,0.6401057836035414,"[0.8083333333333333, 0.5245901639344263]","[0.8699551569506726, 0.41025641025641024]","[0.838012958963283, 0.460431654676259]","[0.8699551569506726, 0.41025641025641024]"
KNN,28,6,0.8867151334062789,0.6610169491525424,0.7403237156931739,0.361606274050064,0.3402832415420929,0.5,0.6625560538116593,0.7408637873754153,0.3979591836734694,0.9064039408866995,0.6724137931034483,0.757201646090535,0.6521815622800844,"[0.757201646090535, 0.6724137931034483]","[0.9064039408866995, 0.3979591836734694]","[0.8251121076233184, 0.5]","[0.9064039408866995, 0.3979591836734694]"
KNN,29,6,0.8847656382581542,0.6666666666666666,0.7548359728506787,0.37878394273618227,0.3752744773650173,0.5241379310344828,0.6865766241605674,0.770764119601329,0.475,0.8778280542986425,0.5846153846153846,0.8220338983050848,0.6764140271493213,"[0.8220338983050848, 0.5846153846153846]","[0.8778280542986425, 0.475]","[0.849015317286652, 0.5241379310344828]","[0.8778280542986425, 0.475]"
KNN,30,6,0.8806165261243386,0.6600660066006601,0.7611693913413919,0.38763253807131526,0.38062740150255203,0.5384615384615384,0.6881496881496881,0.76,0.47191011235955055,0.8815165876777251,0.6268656716417911,0.7982832618025751,0.6767133500186379,"[0.7982832618025751, 0.6268656716417911]","[0.8815165876777251, 0.47191011235955055]","[0.8378378378378378, 0.5384615384615384]","[0.8815165876777251, 0.47191011235955055]"
KNN,31,7,0.8956113239355541,0.6721311475409836,0.7284688995215312,0.39735970711951313,0.39669421487603307,0.5680473372781065,0.6981413156978769,0.7542087542087542,0.5454545454545454,0.8421052631578947,0.5925925925925926,0.8148148148148148,0.69377990430622,"[0.8148148148148148, 0.5925925925925926]","[0.8421052631578947, 0.5454545454545454]","[0.8282352941176471, 0.5680473372781065]","[0.8421052631578947, 0.5454545454545454]"
KNN,32,7,0.8901080628961663,0.6886792452830188,0.7483108108108107,0.37583650060052215,0.3730452804119827,0.5179856115107914,0.6856886482061615,0.7751677852348994,0.47368421052631576,0.8783783783783784,0.5714285714285714,0.8297872340425532,0.6760312944523471,"[0.8297872340425532, 0.5714285714285714]","[0.8783783783783784, 0.47368421052631576]","[0.8533916849015317, 0.5179856115107914]","[0.8783783783783784, 0.47368421052631576]"
KNN,33,7,0.8858988855889485,0.6666666666666666,0.7674295578572224,0.28997499719236935,0.2805972002359003,0.43795620437956206,0.6361824032650498,0.7441860465116279,0.36585365853658536,0.8858447488584474,0.5454545454545454,0.7886178861788617,0.6258492036975164,"[0.7886178861788617, 0.5454545454545454]","[0.8858447488584474, 0.36585365853658536]","[0.8344086021505376, 0.43795620437956206]","[0.8858447488584474, 0.36585365853658536]"
KNN,34,7,0.8834177893844797,0.6688632619439868,0.7624737945492662,0.3664797409214243,0.3593369915709679,0.5222929936305732,0.6772538793656222,0.7516556291390728,0.45555555555555555,0.8773584905660378,0.6119402985074627,0.7914893617021277,0.6664570230607967,"[0.7914893617021277, 0.6119402985074627]","[0.8773584905660378, 0.45555555555555555]","[0.8322147651006712, 0.5222929936305732]","[0.8773584905660378, 0.45555555555555555]"
KNN,35,7,0.8915330488343829,0.6622516556291391,0.7035923405602152,0.3438488679739714,0.33983521103077174,0.5125,0.6684121621621621,0.7417218543046358,0.4606741573033708,0.8591549295774648,0.5774647887323944,0.7922077922077922,0.6599145434404178,"[0.7922077922077922, 0.5774647887323944]","[0.8591549295774648, 0.4606741573033708]","[0.8243243243243243, 0.5125]","[0.8591549295774648, 0.4606741573033708]"
KNN,36,8,0.8941882895704197,0.672077922077922,0.7276448728370688,0.37022403379785634,0.3666986000803486,0.5174825174825175,0.6822445846836092,0.7676767676767676,0.46835443037974683,0.8761467889908257,0.578125,0.8197424892703863,0.6722506096852863,"[0.8197424892703863, 0.578125]","[0.8761467889908257, 0.46835443037974683]","[0.8470066518847007, 0.5174825174825175]","[0.8761467889908257, 0.46835443037974683]"
KNN,37,8,0.8835156303912773,0.6644067796610169,0.7941860465116279,0.4225909518810062,0.4163172804532579,0.5641025641025641,0.7064957264957266,0.7755775577557755,0.5,0.8883720930232558,0.6470588235294118,0.8127659574468085,0.6941860465116279,"[0.8127659574468085, 0.6470588235294118]","[0.8883720930232558, 0.5]","[0.8488888888888889, 0.5641025641025641]","[0.8883720930232558, 0.5]"
KNN,38,8,0.875139398884809,0.6501650165016502,0.8175959652563745,0.4815924776317876,0.47977887692755306,0.6153846153846154,0.7395104895104896,0.7986577181208053,0.5783132530120482,0.8837209302325582,0.6575342465753424,0.8444444444444444,0.7310170916223031,"[0.8444444444444444, 0.6575342465753424]","[0.8837209302325582, 0.5783132530120482]","[0.8636363636363636, 0.6153846153846154]","[0.8837209302325582, 0.5783132530120482]"
KNN,39,8,0.8929848247928305,0.67430441898527,0.7121115368241805,0.29289616553705233,0.2856893390378067,0.4563758389261745,0.6395664752617743,0.7326732673267327,0.39080459770114945,0.8703703703703703,0.5483870967741935,0.7800829875518672,0.6305874840357599,"[0.7800829875518672, 0.5483870967741935]","[0.8703703703703703, 0.39080459770114945]","[0.8227571115973742, 0.4563758389261745]","[0.8703703703703703, 0.39080459770114945]"
KNN,40,8,0.8941418699857127,0.673202614379085,0.7296154674709178,0.35351619037488113,0.3492927094668117,0.5189873417721519,0.6731300345224396,0.745819397993311,0.4659090909090909,0.8625592417061612,0.5857142857142857,0.7947598253275109,0.664234166307626,"[0.7947598253275109, 0.5857142857142857]","[0.8625592417061612, 0.4659090909090909]","[0.8272727272727273, 0.5189873417721519]","[0.8625592417061612, 0.4659090909090909]"
KNN,41,9,0.8935788396386224,0.6551126516464472,0.7320139407518049,0.28689810281996214,0.2759570217590842,0.47674418604651164,0.6322400175515577,0.697986577181208,0.39805825242718446,0.8564102564102564,0.5942028985507246,0.7292576419213974,0.6272342544187204,"[0.7292576419213974, 0.5942028985507246]","[0.8564102564102564, 0.39805825242718446]","[0.7877358490566038, 0.47674418604651164]","[0.8564102564102564, 0.39805825242718446]"
KNN,42,9,0.8929091792132102,0.6708860759493671,0.7050841535146468,0.3452269772718962,0.33815065865200156,0.48120300751879697,0.6667257007615398,0.77,0.4155844155844156,0.8923766816143498,0.5714285714285714,0.8155737704918032,0.6539805485993827,"[0.8155737704918032, 0.5714285714285714]","[0.8923766816143498, 0.4155844155844156]","[0.8522483940042827, 0.48120300751879697]","[0.8923766816143498, 0.4155844155844156]"
KNN,43,9,0.8856288973332289,0.6699186991869919,0.7705023495189081,0.3447843091458837,0.3431807566557683,0.5098039215686274,0.6710093433346493,0.75,0.47560975609756095,0.8532110091743119,0.5492957746478874,0.8122270742358079,0.6644103826359364,"[0.8122270742358079, 0.5492957746478874]","[0.8532110091743119, 0.47560975609756095]","[0.8322147651006712, 0.5098039215686274]","[0.8532110091743119, 0.47560975609756095]"
KNN,44,9,0.876308765105115,0.6467661691542289,0.8015157939368243,0.40155757031688266,0.3962823808582163,0.5534591194968553,0.6965941195678408,0.7641196013289037,0.4943820224719101,0.8773584905660378,0.6285714285714286,0.8051948051948052,0.6858702565189739,"[0.8051948051948052, 0.6285714285714286]","[0.8773584905660378, 0.4943820224719101]","[0.8397291196388262, 0.5534591194968553]","[0.8773584905660378, 0.4943820224719101]"
KNN,45,9,0.8856518437886363,0.6666666666666666,0.7559828551017977,0.324984009172867,0.32497084591693337,0.4897959183673469,0.6624803767660911,0.7508305647840532,0.4864864864864865,0.8370044052863436,0.4931506849315068,0.8333333333333334,0.661745445886415,"[0.8333333333333334, 0.4931506849315068]","[0.8370044052863436, 0.4864864864864865]","[0.8351648351648352, 0.4897959183673469]","[0.8370044052863436, 0.4864864864864865]"
KNN,46,10,0.8923316879199232,0.6798029556650246,0.7301978856058553,0.335120807351248,0.3298686131386861,0.49333333333333335,0.6629662261380324,0.7483443708609272,0.43529411764705883,0.8709677419354839,0.5692307692307692,0.7974683544303798,0.6531309297912713,"[0.7974683544303798, 0.5692307692307692]","[0.8709677419354839, 0.43529411764705883]","[0.8325991189427313, 0.49333333333333335]","[0.8709677419354839, 0.43529411764705883]"
KNN,47,10,0.8779377604700417,0.6546644844517185,0.752034084661902,0.3289079384899749,0.32252101842466163,0.4864864864864865,0.6587987987987989,0.745819397993311,0.4235294117647059,0.8738317757009346,0.5714285714285714,0.7923728813559322,0.6486805937328203,"[0.7923728813559322, 0.5714285714285714]","[0.8738317757009346, 0.4235294117647059]","[0.8311111111111111, 0.4864864864864865]","[0.8738317757009346, 0.4235294117647059]"
KNN,48,10,0.8790834769095639,0.6472491909385113,0.7885656682027649,0.4334665801174987,0.4210896309314588,0.5481481481481482,0.7076252723311547,0.7946127946127947,0.4625,0.9170506912442397,0.6727272727272727,0.8223140495867769,0.6897753456221198,"[0.8223140495867769, 0.6727272727272727]","[0.9170506912442397, 0.4625]","[0.8671023965141612, 0.5481481481481482]","[0.9170506912442397, 0.4625]"
KNN,49,10,0.8906875526427941,0.6858054226475279,0.7441999521645539,0.3120026810007812,0.3116740088105726,0.4755244755244755,0.6557053449832444,0.75,0.4594594594594595,0.8451327433628318,0.4927536231884058,0.8268398268398268,0.6522961014111457,"[0.8268398268398268, 0.4927536231884058]","[0.8451327433628318, 0.4594594594594595]","[0.8358862144420132, 0.4755244755244755]","[0.8451327433628318, 0.4594594594594595]"
KNN,50,10,0.8918940870695257,0.6621160409556314,0.7540022658982316,0.3708887099276624,0.35347677632648633,0.5212121212121212,0.6706288396493407,0.7384105960264901,0.42574257425742573,0.8955223880597015,0.671875,0.7563025210084033,0.6606324811585637,"[0.7563025210084033, 0.671875]","[0.8955223880597015, 0.42574257425742573]","[0.8200455580865603, 0.5212121212121212]","[0.8955223880597015, 0.42574257425742573]"
Logistic Regression,1,1,0.8635834479839136,0.6733668341708543,0.8152006172839505,0.43958191209600955,0.42977190876350546,0.6122448979591837,0.7120630430389978,0.7466666666666667,0.7142857142857143,0.7592592592592593,0.5357142857142857,0.8723404255319149,0.7367724867724867,"[0.8723404255319149, 0.5357142857142857]","[0.7592592592592593, 0.7142857142857143]","[0.8118811881188119, 0.6122448979591837]","[0.7592592592592593, 0.7142857142857143]"
Logistic Regression,2,1,0.8692252510760402,0.6882793017456359,0.7835074216602529,0.40594492284866013,0.39635103810971806,0.592964824120603,0.6949786526618053,0.7290969899665551,0.6941176470588235,0.7429906542056075,0.5175438596491229,0.8594594594594595,0.7185541506322155,"[0.8594594594594595, 0.5175438596491229]","[0.7429906542056075, 0.6941176470588235]","[0.7969924812030075, 0.592964824120603]","[0.7429906542056075, 0.6941176470588235]"
Logistic Regression,3,1,0.869583712114715,0.6758448060075094,0.787987012987013,0.4550287871137578,0.4536406495547407,0.6236559139784946,0.7264621033307107,0.7651006711409396,0.6590909090909091,0.8095238095238095,0.5918367346938775,0.85,0.7343073593073592,"[0.85, 0.5918367346938775]","[0.8095238095238095, 0.6590909090909091]","[0.8292682926829268, 0.6236559139784946]","[0.8095238095238095, 0.6590909090909091]"
Logistic Regression,4,1,0.8644398964335507,0.6825595984943539,0.815018315018315,0.41149916364982186,0.39349631535852136,0.5933014354066986,0.6906656802968655,0.7213114754098361,0.7380952380952381,0.7149321266968326,0.496,0.8777777777777778,0.7265136823960354,"[0.8777777777777778, 0.496]","[0.7149321266968326, 0.7380952380952381]","[0.7880299251870324, 0.5933014354066986]","[0.7149321266968326, 0.7380952380952381]"
Logistic Regression,5,1,0.8651230751938856,0.6591478696741855,0.8095238095238095,0.4429876016429387,0.43169727993576235,0.6161616161616161,0.7126034211461347,0.7449664429530202,0.7261904761904762,0.7523364485981309,0.5350877192982456,0.875,0.7392634623943035,"[0.875, 0.5350877192982456]","[0.7523364485981309, 0.7261904761904762]","[0.8090452261306532, 0.6161616161616161]","[0.7523364485981309, 0.7261904761904762]"
Logistic Regression,6,2,0.8664420868575711,0.6641123882503193,0.7818266639021355,0.40164901029452404,0.39163812448328805,0.6009389671361502,0.6923269899293982,0.7194719471947195,0.7032967032967034,0.7264150943396226,0.5245901639344263,0.850828729281768,0.714855898818163,"[0.850828729281768, 0.5245901639344263]","[0.7264150943396226, 0.7032967032967034]","[0.7837150127226463, 0.6009389671361502]","[0.7264150943396226, 0.7032967032967034]"
Logistic Regression,7,2,0.86938109618522,0.6794380587484036,0.7997915581031787,0.4629705636870307,0.45154327649471193,0.6515837104072398,0.7225746970266762,0.7407407407407407,0.7578947368421053,0.7326732673267327,0.5714285714285714,0.8654970760233918,0.7452840020844189,"[0.8654970760233918, 0.5714285714285714]","[0.7326732673267327, 0.7578947368421053]","[0.7935656836461126, 0.6515837104072398]","[0.7326732673267327, 0.7578947368421053]"
Logistic Regression,8,2,0.8681344849992005,0.6775,0.792515104050123,0.4025050012114364,0.39332659251769464,0.5833333333333334,0.6936274509803921,0.7333333333333333,0.6829268292682927,0.7522935779816514,0.509090909090909,0.8631578947368421,0.7176102036249721,"[0.8631578947368421, 0.509090909090909]","[0.7522935779816514, 0.6829268292682927]","[0.803921568627451, 0.5833333333333334]","[0.7522935779816514, 0.6829268292682927]"
Logistic Regression,9,2,0.8706571519145291,0.6800501882057717,0.7712809197538033,0.36865417546796886,0.359298245614035,0.5561497326203209,0.6761092643445585,0.7205387205387206,0.6582278481012658,0.7431192660550459,0.48148148148148145,0.8571428571428571,0.7006735570781558,"[0.8571428571428571, 0.48148148148148145]","[0.7431192660550459, 0.6582278481012658]","[0.7960687960687961, 0.5561497326203209]","[0.7431192660550459, 0.6582278481012658]"
Logistic Regression,10,2,0.8606475673843025,0.6774193548387096,0.8243874643874645,0.4544589351147233,0.44369645042839656,0.6086956521739131,0.7190397692149186,0.7623762376237624,0.717948717948718,0.7777777777777778,0.5283018867924528,0.8883248730964467,0.7478632478632479,"[0.8883248730964467, 0.5283018867924528]","[0.7777777777777778, 0.717948717948718]","[0.8293838862559242, 0.6086956521739131]","[0.7777777777777778, 0.717948717948718]"
Logistic Regression,11,3,0.8651710261569416,0.6877278250303767,0.7978475336322871,0.41685781641241193,0.40058796224663473,0.5806451612903226,0.6952006294256492,0.738255033557047,0.72,0.7443946188340808,0.4864864864864865,0.8877005347593583,0.7321973094170404,"[0.8877005347593583, 0.4864864864864865]","[0.7443946188340808, 0.72]","[0.8097560975609757, 0.5806451612903226]","[0.7443946188340808, 0.72]"
Logistic Regression,12,3,0.8700957866143824,0.6831072749691739,0.8066711289602856,0.4411108455652207,0.4352505886310125,0.6096256684491979,0.716005048336521,0.7558528428093646,0.6867469879518072,0.7824074074074074,0.5480769230769231,0.8666666666666667,0.7345771976796074,"[0.8666666666666667, 0.5480769230769231]","[0.7824074074074074, 0.6867469879518072]","[0.8223844282238443, 0.6096256684491979]","[0.7824074074074074, 0.6867469879518072]"
Logistic Regression,13,3,0.8638941798941797,0.6736020806241872,0.8059405940594059,0.4382014176196772,0.43494997980182015,0.639269406392694,0.7165015439274175,0.7375415282392026,0.693069306930693,0.76,0.5932203389830508,0.8306010928961749,0.7265346534653465,"[0.8306010928961749, 0.5932203389830508]","[0.76, 0.693069306930693]","[0.793733681462141, 0.639269406392694]","[0.76, 0.693069306930693]"
Logistic Regression,14,3,0.864341111297633,0.6864931846344485,0.8142261904761905,0.46409121560982913,0.43947309220886344,0.6113989637305699,0.7131068892726924,0.7491638795986622,0.7866666666666666,0.7366071428571429,0.5,0.9116022099447514,0.7616369047619047,"[0.9116022099447514, 0.5]","[0.7366071428571429, 0.7866666666666666]","[0.8148148148148148, 0.6113989637305699]","[0.7366071428571429, 0.7866666666666666]"
Logistic Regression,15,3,0.8653284392975346,0.6649550706033376,0.8018867924528302,0.4467455681011058,0.43927996346944165,0.6280193236714976,0.7175184337655733,0.7458745874587459,0.7142857142857143,0.7594339622641509,0.5603448275862069,0.8609625668449198,0.7368598382749326,"[0.8609625668449198, 0.5603448275862069]","[0.7594339622641509, 0.7142857142857143]","[0.8070175438596491, 0.6280193236714976]","[0.7594339622641509, 0.7142857142857143]"
Logistic Regression,16,4,0.8653059301730868,0.684931506849315,0.8232355879414703,0.4613948930803156,0.43232550188052554,0.6138613861386139,0.7079459214957029,0.738255033557047,0.8051948051948052,0.7149321266968326,0.496,0.9132947976878613,0.760063465945819,"[0.9132947976878613, 0.496]","[0.7149321266968326, 0.8051948051948052]","[0.8020304568527918, 0.6138613861386139]","[0.7149321266968326, 0.8051948051948052]"
